query_id,consensus_law,style,query_text,gold_label_mentioned,any_law_mentioned,mentioned_laws
ASVG_T051_scenario_v02,ASVG,scenario,Fall: gestern in Graz: Sozialversicherung: Anmeldung bei geringfügiger Beschäftigung: Ausnahmen. Es liegt ein Schreiben/Bescheid von ÖGK vor. Welche Rechtsfolgen drohen bei Verstoß?,False,False,
UrlG_T041_keyword_v03,UrlG,keyword,verjährung urlaubsansprüchen wien 590eur hotline protokoll vor 12 monaten finanzamt nachweis kosten,False,False,
WaffG_T045_scenario_v01,WaffG,scenario,"Fall: Sachverhalt (St. Pölten, kurz vor Jahresende 2025): Waffenbesitzkarte beantragen - Rechtsmittel. Beteiligte: Arbeitnehmer:in vs Reiseveranstalter. Betrag: 590 EUR. Dokumentiert durch Mahnung. Unklar ist die Zuständigkeit (Landesgericht oder Gericht). Welche Rechte und Pflichten bestehen?",False,False,
FAGG_T034_nl_short_v02,FAGG,nl_short,Frage zu Widerrufsfrist und Belehrung bei Online-Kurs online abgeschlossen: Ausnahmen (Widerrufsfrist) - was gilt?,False,False,
VStG_T011_nl_short_v03,VStG,nl_short,Welche Kosten/Risiken gibt es bei Frage zu Organstrafverfügung: Zahlungsfrist: Fristen - Verwaltungsstrafverfahren?,False,False,
StbG_T013_keyword_v01,StbG,keyword,frage gebühren verfahrenskosten nachweise beweise klagenfurt 5200eur mail kontoauszug november 2025 nachweis kosten,False,False,
SPG_T009_nl_long_v02,SPG,nl_long,vor 18 Monaten in Wels: Videoüberwachung durch Sicherheitsbehörden: Aufschiebende Wirkung. Nachweis: Protokoll. Es liegt ein Schreiben/Bescheid von Bezirkshauptmannschaft vor. Welche Rechtslage gilt und welche Schritte sind sinnvoll?,False,False,
KommStG_T038_procedural_v01,KommStG,procedural,"Welche Formvorschriften gelten bei Kommunalsteuer bei Leiharbeit: Durchsetzung (schriftlich, Frist, Begründung)?",False,False,
GSVG_T038_authority_v03,GSVG,authority,Bei Frage zu Unfallversicherung und Arbeitsunfall: Voraussetzungen: Muss ich zu VwGH oder zum Gericht?,False,False,
EKHG_T036_scenario_v03,EKHG,scenario,Kontext: Ich bin Vermieter:in in Innsbruck. kurz vor Jahresende 2025 gab es mit Bank ein Problem: Haftung nach Verkehrsunfall zwischen LKW und E-Scooter - Aufschiebende Wirkung. Es geht um 590 EUR. Welche Regelungen sind einschlägig? (Frist/Zuständigkeit/Nachweis),False,False,
ASVG_T008_procedural_v01,ASVG,procedural,Bei Krankengeld bei langem Krankenstand: Kosten/Gebühren: Welche Rechtsmittel gibt es und hat eine Beschwerde aufschiebende Wirkung?,False,False,
TKG_T024_nl_long_v02,TKG,nl_long,"Sachverhalt (Krems, vor 3 Tagen): Frage zu Rufnummernmitnahme und Beschwerdeverfahren: Form/Antrag. Beteiligte: Vermieter:in vs Telekom-Anbieter. Es geht um 240 EUR. Belege: Kontoauszug. Es liegt ein Schreiben/Bescheid von RTR vor. Wie gehe ich praktisch vor (Frist, Zuständigkeit, Beweise, Kosten)?",False,False,
UStG_T028_authority_v01,UStG,authority,Differenzbesteuerung (Gebrauchtwaren) - Voraussetzungen: Zuständigkeit Bundesfinanzgericht vs Gericht - und welche Frist? unter Bezug auf UStG,True,True,UStG
StGB_T058_fragment_v01,StGB,fragment,Betrug im Zusammenhang mit Online-Kleinanzeigen - Ausnahmen - Diebstahl zuständig,False,False,
ASVG_T055_nl_long_v02,ASVG,nl_long,"Kurzfall: Mitversicherung von Angehörigen und Nachsicht: Durchsetzung - Opfer (Linz) vs Schule. Kontakt über Telefon. Es geht um 19900 EUR. Welche Voraussetzungen sind relevant, welche Nachweise brauche ich und wo ist einzubringen?",False,False,
SPG_T052_nl_long_v01,SPG,nl_long,"Anfang Dezember 2025 in Dornbirn: Wegweisung und Betretungsverbot bei häuslicher Gewalt: Ausnahmen. Dokumentiert durch Fotos. Unklar ist die Zuständigkeit (Bezirkshauptmannschaft oder Gericht). Welche Voraussetzungen sind relevant, welche Nachweise brauche ich und wo ist einzubringen?",False,False,
MSchG_T051_nl_long_v02,MSchG,nl_long,"Kurzfall: Mutterschutz: Beschäftigungsbeschränkung bei Steharbeit: Rechtsmittel - Aktionär:in (Graz) vs Behörde. Kommunikation via persönlich am Schalter. Betrag: 80 EUR. Wie gehe ich praktisch vor (Frist, Zuständigkeit, Beweise, Kosten)?",False,False,
AngG_T010_scenario_v02,AngG,scenario,Kontext: im Sommer 2026 in Feldkirch: Zuständigkeit Arbeitsgericht - Kosten/Gebühren. Dokumentiert durch AGB-Auszug. Welche Ansprüche kann ich geltend machen? (Frist/Zuständigkeit/Nachweis),False,False,
AsylG_T042_authority_v02,AsylG,authority,Fristen im BVwG-Verfahren - Voraussetzungen: Wie bringe ich das bei Bundesverwaltungsgericht ein (Form/Frist)?,False,False,
UGB_T035_authority_v01,UGB,authority,Handelskauf: Lieferverzug und Vertragsstrafe bei E-Bike: Sanktionen - Rechnung: Zuständigkeit Landesgericht vs Gericht - und welche Frist? (nach UGB),True,True,UGB
KJBG_T012_nl_short_v01,KJBG,nl_short,Frage zu Beschäftigung von Jugendlichen: Arbeitszeit bei Lehrlingen: Durchsetzung: welche Frist gilt?,False,False,
StPO_T049_keyword_v01,StPO,keyword,akteneinsicht verteidigung protokollierung aufschiebende wirkung graz 1750eur mail mail korrespondenz vor,False,False,
VersG_T025_nl_short_v01,VersG,nl_short,Gibt es bei Untersagung einer Versammlung und Rechtsschutz: Zuständigkeit Ausnahmen?,False,False,
EO_T025_nl_long_v03,EO,nl_long,"Ich bin Nachbar:in in St. Pölten. letzte Woche gab es mit Gläubiger:in ein Problem: Haftung zu Rangordnung mehrerer Gläubiger:innen. Es geht um 19900 EUR. Kommunikation via Hotline. Nachweis: AGB-Auszug. Welche Voraussetzungen sind relevant, welche Nachweise brauche ich und wo ist einzubringen?",False,False,
KStG_T053_fragment_v01,KStG,fragment,Umgründung und steuerliche Folgen: Rechtsmittel zuständig,False,False,
StVO_T009_nl_long_v03,StVO,nl_long,"Sachverhalt (Wiener Neustadt, heute): Pflichten im Straßenverkehr bei Falschparken in bei Nässe und Beweislage - Form/Antrag. Beteiligte: Geschäftsführer:in vs Polizei. Betrag: 3100 EUR. Unklar ist die Zuständigkeit (Magistrat oder Gericht). Welche Voraussetzungen sind relevant, welche Nachweise brauche ich und wo ist einzubringen?",False,False,
FPG_T050_authority_v03,FPG,authority,Abschiebung und Duldung: Verjährung: Wie bringe ich das bei Landesgericht ein (Form/Frist)?,False,False,
GewO_T056_procedural_v03,GewO,procedural,"Welche Formvorschriften gelten bei Nebenrechte und Hilfsgewerbe - Zustellung (schriftlich, Frist, Begründung)?",False,False,
UrhG_T018_nl_short_v03,UrhG,nl_short,Was kann ich bei Vergütung und Lizenzgebühren tun?,False,False,
AÜG_T015_nl_long_v02,AÜG,nl_long,Ich bin Lenker:in in Bregenz. vor 6 Monaten gab es mit Reiseveranstalter ein Problem: Sanktionen und Verwaltungsstrafen - Verjährung. Es geht um 240 EUR. Kommunikation via Einschreiben. Nachweis: Bescheid. Welche Ansprüche/Rechtsfolgen kommen in Betracht und welche Fristen laufen? (gemäß AÜG),True,True,AÜG
VersG_T009_keyword_v03,VersG,keyword,spontanversammlung zulässigkeit rechtsmittel salzburg 780eur telefon vertrag jänner 2026 magistrat frist zuständigkeit (nach VersG),True,True,VersG
VerG_T013_authority_v02,VerG,authority,Welche Stelle ist zuständig bei Auflösung des Vereins: Aufschiebende Wirkung (z.B. Magistrat)?,False,False,
VbVG_T014_keyword_v01,VbVG,keyword,ausnahmen strafverfahren verband natürliche personen villach 12500eur mail protokoll jänner 2026 (nach VbVG),True,True,VbVG
ASVG_T030_nl_short_v02,ASVG,nl_short,Unfallversicherung: Mitversicherung von Angehörigen und Versicherungszeiten: Aufschiebende Wirkung: was sind die Voraussetzungen?,False,False,
WRG_T006_nl_short_v02,WRG,nl_short,Was kann ich bei Frage zu Zuständigkeit Wasserrechtsbehörde: Zustellung tun?,False,False,
VbVG_T058_nl_long_v03,VbVG,nl_long,im Frühjahr 2026 in Graz: Rechtsmittel zu Verbandsgeldbuße und Bemessung. Dokumentiert durch Chatverlauf. Thema: Organisationsverschulden. Welche Rechtslage gilt und welche Schritte sind sinnvoll?,False,False,
StVO_T014_authority_v03,StVO,authority,Bei Pflichten im Straßenverkehr bei Alkohol am Steuer in Schulzone und Ausnahmen - Fristen: Muss ich zu VfGH oder zum Gericht? - StVO,True,True,StVO
ElWOG_T031_nl_short_v02,ElWOG,nl_short,Frage zu Stromabschaltung: Voraussetzungen: Form/Antrag: welche Frist gilt? (nach ElWOG),True,True,ElWOG
UrhG_T059_procedural_v02,UrhG,procedural,Bei Nutzungsrechte übertragen: Vertrag: Haftung - Zitatrecht: Welche Rechtsmittel gibt es und hat eine Beschwerde aufschiebende Wirkung?,False,False,
WGG_T031_procedural_v02,WGG,procedural,"Betriebskostenabrechnung im WGG - Kosten/Gebühren: Welche Fristen gelten, was sind typische Nachweise und wer entscheidet?",True,True,WGG
AÜG_T011_nl_short_v03,AÜG,nl_short,Sanktionen und Verwaltungsstrafen - Aufschiebende Wirkung (Arbeitskräfteüberlassung) - brauche ich einen Antrag/Nachweis?,False,False,
StGB_T028_authority_v02,StGB,authority,Diebstahl/Unterschlagung von E-Bike: Zuständigkeit Bezirkshauptmannschaft vs Gericht - und welche Frist?,False,False,
AktG_T025_scenario_v03,AktG,scenario,Sachverhalt: Kurzfall: Hauptversammlung: Stimmrechtsvertretung: Zustellung - Geschäftsführer:in (Villach) vs Arbeitgeber:in. Es geht um 2300 EUR. (Aufsichtsrat) Frage: Welche Rechte und Pflichten bestehen?,False,False,
GewO_T021_authority_v02,GewO,authority,Gewerbeanmeldung fuer ein freies Gewerbe - Sanktionen: Wie bringe ich das bei Bezirksgericht ein (Form/Frist)?,False,False,
KommStG_T035_nl_short_v02,KommStG,nl_short,Kommunalsteuer: Bemessungsgrundlage (Lohnsumme): Ausnahmen - brauche ich einen Antrag/Nachweis?,False,False,
FinStrG_T027_scenario_v03,FinStrG,scenario,"Sachverhalt (Feldkirch, Anfang Dezember 2025): Abgabenhinterziehung: Tatbestand und Vorsatz - Rechtsmittel. Beteiligte: Patient:in vs Finanzamt. Es geht um 380 EUR. Belege: Fotos. Unklar ist die Zuständigkeit (Finanzstrafbehörde oder Gericht). Welche Ansprüche kann ich geltend machen? - bitte mit Hinweis zu Fristen und Zuständigkeit.",False,False,
AVRAG_T033_scenario_v01,AVRAG,scenario,Fall: Anfang Dezember 2025 in Amstetten: Frage zu Zuständigkeit Arbeits- und Sozialgericht: Aufschiebende Wirkung. Dokumentiert durch Vertrag. Welche Ansprüche kann ich geltend machen? unter Bezug auf AVRAG,True,True,AVRAG
VbVG_T041_scenario_v02,VbVG,scenario,Sachverhalt: vor 2 Wochen in Graz: Durchsetzung zu Rechtsmittel im VbVG-Verfahren. Es liegt ein Schreiben/Bescheid von VwGH vor. Frage: Welche Rechtsfolgen drohen bei Verstoß?,True,True,VbVG
FSG_T030_fragment_v03,FSG,fragment,Haftung zu Entzug der Lenkberechtigung nach Alkohol/Drogen (Lenkberechtigung) zuständig,False,False,
PatG_T002_authority_v03,PatG,authority,Welche Stelle ist zuständig bei Lizenz: Nichtigkeitsverfahren gegen Patent: Rechtsmittel (z.B. Oberlandesgericht)?,False,False,
BWG_T048_authority_v03,BWG,authority,Frage zu Überziehungszinsen und Gebühren: Durchsetzung: Wie bringe ich das bei OeNB ein (Form/Frist)?,False,False,
UrlG_T053_nl_long_v02,UrlG,nl_long,"Kurzfall: Urlaubsverbrauch und Zustimmung - Studierende:r (St. Pölten) vs Telekom-Anbieter. Es geht um 12500 EUR. Welche Voraussetzungen sind relevant, welche Nachweise brauche ich und wo ist einzubringen?",False,False,
KJBG_T040_procedural_v01,KJBG,procedural,"Wie läuft das Verfahren bei Frage zu Praktikum/Ferialjob: Bewilligungspflicht: Zuständigkeit (Nachtarbeit) ab (Frist, Antrag, Nachweise, Kosten)?",False,False,
UGB_T030_fragment_v03,UGB,fragment,Handelskauf: Lieferverzug und Vertragsstrafe bei Fahrrad: Aufschiebende Wirkung beschwerde,False,False,
VwGG_T034_scenario_v03,VwGG,scenario,heute in Dornbirn: Form/Antrag zu Außerordentliche Revision. Nachweis: Chatverlauf. Welche Ansprüche kann ich geltend machen? - bitte mit Hinweis zu Fristen und Zuständigkeit. (gemäß VwGG),True,True,VwGG
B-VG_T025_fragment_v03,B-VG,fragment,Gleichheitsgrundsatz und sachliche Rechtfertigung - Fristen zuständig,False,False,
VStG_T032_nl_short_v03,VStG,nl_short,Was kann ich bei Frage zu Verwaltungsstrafe wegen Geschwindigkeitsüberschreitung und Fristen: Durchsetzung tun?,False,False,
KBGG_T023_fragment_v03,KBGG,fragment,Partnerschaftsbonus und Wechsel Brief Fotos (gemäß KBGG),True,True,KBGG
ASVG_T008_scenario_v02,ASVG,scenario,Kurzfall: Krankengeld bei langem Krankenstand: Kosten/Gebühren - Aktionär:in (Wiener Neustadt) vs ÖGK. Kommunikation via E-Mail. (ÖGK) Welche Fristen und welches Verfahren sind zu beachten? - bitte mit Hinweis zu Fristen und Zuständigkeit.,False,False,
KBGG_T032_nl_long_v03,KBGG,nl_long,Ich bin Handwerker:in in Wels. im September 2024 gab es mit Vermieter:in ein Problem: Voraussetzungen zu Rückforderung/Überprüfung von Kinderbetreuungsgeld wegen Zuverdienst. Es geht um 950 EUR. Kommunikation via persönlich am Schalter. Unklar ist die Zuständigkeit (Bezirkshauptmannschaft oder Gericht). Welche Rechtslage gilt und welche Schritte sind sinnvoll?,False,False,
KJBG_T022_nl_long_v03,KJBG,nl_long,"Sachverhalt (Wiener Neustadt, letzte Woche): Frage zu Nachtarbeit/Überstundenverbot bei unter 15 Jahren in Gastronomie: Aufschiebende Wirkung. Beteiligte: Nachbar:in vs Reiseveranstalter. Es geht um 80 EUR. Es liegt ein Schreiben/Bescheid von Bezirksgericht vor. Welche Rechtslage gilt und welche Schritte sind sinnvoll?",False,False,
AÜG_T039_nl_short_v02,AÜG,nl_short,Welche Sanktionen drohen bei Zulässige Dauer der Überlassung - Durchsetzung?,False,False,
VfGG_T051_keyword_v01,VfGG,keyword,frage gleichheitswidrigkeit geltend machen fristen klagenfurt 2300eur webformular bescheid februar 2026 verfahren beschwerde (nach VfGG),True,True,VfGG
AVG_T056_fragment_v03,AVG,fragment,Verwaltungsverfahren: Parteiengehör bei Gastgewerbeberechtigung - Haftung (Bescheid) Ried im Innkreis,False,False,
VbVG_T020_authority_v02,VbVG,authority,Welche Stelle ist zuständig bei Nachweise/Beweise zu Verjährung bei Verbandsverantwortlichkeit (Leitungsperson) (z.B. VfGH)? unter Bezug auf VbVG,True,True,VbVG
PSG_T040_scenario_v01,PSG,scenario,Fall: Kurzfall: Stiftungsvorstand: Pflichten und Haftung: Sanktionen - Studierende:r (Ried im Innkreis) vs Reiseveranstalter. Kommunikation via Brief. Welche Rechte und Pflichten bestehen? - PSG,True,True,PSG
KStG_T043_scenario_v02,KStG,scenario,Kontext: Ich bin Beschuldigte:r in Amstetten. vor einem Monat gab es mit Finanzamt ein Problem: Gruppenbesteuerung: Voraussetzungen: Zustellung. Kontakt über persönlich am Schalter. Nachweis: Rechnung. Unklar ist die Zuständigkeit (Finanzamt oder Gericht). Welche Rechte und Pflichten bestehen? (Frist/Zuständigkeit/Nachweis),False,False,
NAG_T028_procedural_v01,NAG,procedural,"Frage zu Wohnraumnachweis und Mietvertrag: Voraussetzungen: Welche Fristen gelten, was sind typische Nachweise und wer entscheidet?",False,False,
UStG_T056_nl_long_v03,UStG,nl_long,Kurzfall: Unechte/echte Steuerbefreiungen - Sanktionen - Arbeitgeber:in (Spittal an der Drau) vs Versicherung. Kontakt über Chat. Es geht um 780 EUR. Welche Rechtslage gilt und welche Schritte sind sinnvoll?,False,False,
SMG_T034_authority_v02,SMG,authority,Bei Suchtmittelbesitz für Eigengebrauch: Folgen - Nachweise/Beweise (Therapie): Muss ich zu Landesgericht oder zum Gericht?,False,False,
WEG_T018_scenario_v02,WEG,scenario,Sachverhalt: Ich bin Opfer in Leoben. im Frühjahr 2026 gab es mit Hausverwaltung ein Problem: Beschluss der Eigentümergemeinschaft zu Dachsanierung: Fristen. Betrag: 19900 EUR. Kontakt über E-Mail. Dokumentiert durch Angebot. Unklar ist die Zuständigkeit (Hausverwaltung oder Gericht). Frage: Welche Fristen und welches Verfahren sind zu beachten?,False,False,
AlVG_T057_scenario_v02,AlVG,scenario,"Fall: Sachverhalt (Wiener Neustadt, vor einem Monat): Zumutbarkeit von Jobs und Sanktionen - Verjährung. Beteiligte: Vermieter:in vs Bank. Nachweis: Protokoll. Unklar ist die Zuständigkeit (Bezirkshauptmannschaft oder Gericht). Welche Ansprüche kann ich geltend machen?",False,False,
SH-GG_T015_nl_long_v03,SH-GG,nl_long,gestern in Klagenfurt: Sozialhilfe: Anspruchsvoraussetzungen und Nachweispflichten - Verjährung. Dokumentiert durch Bescheid. Welche Ansprüche/Rechtsfolgen kommen in Betracht und welche Fristen laufen?,False,False,
GmbHG_T018_fragment_v02,GmbHG,fragment,Einlage: Bestellung/Abberufung von Geschäftsführer:in und Verbotene Einlagenrückgewähr: Zustellung beschwerde,False,False,
KartG_T013_authority_v03,KartG,authority,Frage zu Missbrauch marktbeherrschender Stellung: Form/Antrag: Wie bringe ich das bei Bundeswettbewerbsbehörde ein (Form/Frist)?,False,False,
ZPO_T016_fragment_v02,ZPO,fragment,Klage: Kostenrisiko/Prozesskostenersatz bei Zahlungsverzug: Rechtsmittel beschwerde,False,False,
VwGVG_T037_scenario_v03,VwGVG,scenario,"Sachverhalt: Sachverhalt (Wels, im Februar 2026): Erkenntnis/Beschluss: Zustellung und weitere Schritte (Begründung): Rechtsmittel. Beteiligte: Konsument:in vs Behörde. Es geht um 780 EUR. Dokumentiert durch Rechnung. Es liegt ein Schreiben/Bescheid von VwGH vor. Frage: Welche Fristen und welches Verfahren sind zu beachten?",False,False,
IG-L_T012_authority_v02,IG-L,authority,Gültigkeit und Umfang der Maßnahme: Form/Antrag: Wie bringe ich das bei Finanzamt ein (Form/Frist)?,False,False,
GmbHG_T019_keyword_v02,GmbHG,keyword,haftung geschäftsführer verbotene einlagenrückgewähr kosten gebühren innsbruck 1200eur persönlich schalter kontoauszug verfahren beschwerde,False,False,
NoVAG_T020_fragment_v03,NoVAG,fragment,Fristen und Anzeige beim Finanzamt (E-Auto) frist,False,False,
UGB_T040_nl_long_v02,UGB,nl_long,Kurzfall: Handelskauf: Lieferverzug und Vertragsstrafe bei Möbelstück: Kosten/Gebühren - Fahrzeughalter:in (Graz) vs Schule. Welche Ansprüche/Rechtsfolgen kommen in Betracht und welche Fristen laufen?,False,False,
ElWOG_T050_keyword_v02,ElWOG,keyword,frage stromabschaltung voraussetzungen zustellung schwechat 80eur chat zeug innen kurz vor,False,False,
DSGVO_T006_nl_short_v01,DSGVO,nl_short,Auskunft: Fristen zu Einwilligung widerrufen und Folgen - brauche ich einen Antrag/Nachweis?,False,False,
AußStrG_T047_nl_short_v01,AußStrG,nl_short,Was kann ich bei Antrag auf einstweilige Verfügung im Pflegschaftsverfahren: Aufschiebende Wirkung tun?,False,False,
BAO_T040_fragment_v02,BAO,fragment,Umsatzsteuer: Nachforderung/Säumniszuschlag und Zinsen: Rechtsmittel Wien,False,False,
KommStG_T030_authority_v02,KommStG,authority,Welche Stelle ist zuständig bei Kommunalsteuerprüfung und Nachforderung: Sanktionen (z.B. Bezirkshauptmannschaft)?,False,False,
StGB_T040_authority_v03,StGB,authority,Betrug im Zusammenhang mit Ticketverkauf - Sanktionen: Zuständigkeit Staatsanwaltschaft vs Gericht - und welche Frist?,False,False,
WGG_T012_nl_long_v03,WGG,nl_long,"Kurzfall: Betriebskostenabrechnung im WGG - Form/Antrag - Fahrzeughalter:in (Feldkirch) vs Arbeitgeber:in. Betrag: 150 EUR. Welche Voraussetzungen sind relevant, welche Nachweise brauche ich und wo ist einzubringen?",True,True,WGG
NAG_T025_keyword_v02,NAG,keyword,frage krankenversicherung nachweis mittel aufschiebende wirkung villach 950eur online portal kontoauszug verfahren beschwerde,False,False,
GSVG_T042_nl_short_v02,GSVG,nl_short,Frage zu Unfallversicherung und Arbeitsunfall: Verjährung: was sind die Voraussetzungen?,False,False,
VwGVG_T048_nl_long_v03,VwGVG,nl_long,"Ich bin Mieter:in in Krems. im Frühjahr 2026 gab es mit Bank ein Problem: Beschwerde an das Landesverwaltungsgericht: Begründung: Aufschiebende Wirkung. Nachweis: Protokoll. Es liegt ein Schreiben/Bescheid von Landesverwaltungsgericht vor. Wie gehe ich praktisch vor (Frist, Zuständigkeit, Beweise, Kosten)? (nach VwGVG)",True,True,VwGVG
